LinJ.01.0050	LinJ.03.0590	0.467467	\N	\N
LinJ.01.0050	LinJ.04.0440	0.226226	\N	\N
LinJ.01.0050	LinJ.04.1170	0.332332	\N	\N
LinJ.01.0050	LinJ.05.0510	0.233233	\N	\N
LinJ.01.0050	LinJ.06.0630	0.55956	\N	\N
LinJ.01.0050	LinJ.06.0910	0.371371	\N	\N
LinJ.01.0050	LinJ.07.0660	0.269269	\N	\N
LinJ.01.0050	LinJ.08.0560	0.153153	\N	\N
LinJ.01.0050	LinJ.11.0600	0.960961	\N	\N
LinJ.01.0050	LinJ.11.1000	0.16016	\N	\N
LinJ.01.0050	LinJ.12.0490	0.225225	\N	\N
LinJ.01.0050	LinJ.13.1420	0.171171	\N	\N
LinJ.01.0050	LinJ.14.1240	0.396396	\N	\N
LinJ.01.0050	LinJ.14.1270	0.153153	\N	\N
LinJ.01.0050	LinJ.15.0090	0.172172	\N	\N
LinJ.01.0050	LinJ.15.1080	0.277277	\N	\N
LinJ.01.0050	LinJ.16.0590	0.163105	\N	\N
LinJ.01.0050	LinJ.17.0400	0.2002	\N	\N
LinJ.01.0050	LinJ.17.0870	0.163163	\N	\N
LinJ.01.0050	LinJ.17.0880	0.186186	\N	\N
LinJ.01.0050	LinJ.17.1510	0.195195	\N	\N
LinJ.01.0050	LinJ.18.0690	0.401401	\N	\N
LinJ.01.0050	LinJ.18.0700	0.399399	\N	\N
LinJ.01.0050	LinJ.18.1230	0.15015	\N	\N
LinJ.01.0050	LinJ.19.0350	0.27027	\N	\N
LinJ.01.0050	LinJ.19.1590	0.16016	\N	\N
LinJ.01.0050	LinJ.21.1670	0.367367	\N	\N
LinJ.01.0050	LinJ.22.0013	0.512403	\N	\N
LinJ.01.0050	LinJ.22.1390	0.335335	\N	\N
LinJ.01.0050	LinJ.23.0410	0.172172	\N	\N
LinJ.01.0050	LinJ.23.0580	0.922923	\N	\N
LinJ.01.0050	LinJ.23.0880	0.922923	\N	\N
LinJ.01.0050	LinJ.24.0780	0.173173	\N	\N
LinJ.01.0050	LinJ.24.0790	0.192192	\N	\N
LinJ.01.0050	LinJ.24.1700	0.213213	\N	\N
LinJ.01.0050	LinJ.24.2110	0.362362	\N	\N
LinJ.01.0050	LinJ.25.0130	0.443443	\N	\N
LinJ.01.0050	LinJ.25.1210	0.301301	\N	\N
LinJ.01.0050	LinJ.25.1510	0.334334	\N	\N
LinJ.01.0050	LinJ.26.0030	0.747748	\N	\N
LinJ.01.0050	LinJ.26.0180	0.315315	\N	\N
LinJ.01.0050	LinJ.26.0310	0.646647	\N	\N
LinJ.01.0050	LinJ.27.0310	0.746747	\N	\N
LinJ.01.0050	LinJ.27.0430	0.196196	\N	\N
LinJ.01.0050	LinJ.27.0790	0.41041	\N	\N
LinJ.01.0050	LinJ.27.1230	0.189189	\N	\N
LinJ.01.0050	LinJ.27.1570	0.389389	\N	\N
LinJ.01.0050	LinJ.27.1710	0.297297	\N	\N
LinJ.01.0050	LinJ.27.2390	0.534535	\N	\N
LinJ.01.0050	LinJ.28.0260	0.731732	\N	\N
LinJ.01.0050	LinJ.28.2210	0.255255	\N	\N
LinJ.01.0050	LinJ.28.2600	0.202202	\N	\N
LinJ.01.0050	LinJ.29.0750	0.267267	\N	\N
LinJ.01.0050	LinJ.29.2270	0.184184	\N	\N
LinJ.01.0050	LinJ.29.2420	0.53954	\N	\N
LinJ.01.0050	LinJ.29.2470	0.181181	\N	\N
LinJ.01.0050	LinJ.30.0210	0.26026	\N	\N
LinJ.01.0050	LinJ.30.1800	0.193193	\N	\N
LinJ.01.0050	LinJ.30.1910	0.243243	\N	\N
LinJ.01.0050	LinJ.30.1920	0.244244	\N	\N
LinJ.01.0050	LinJ.30.3230	0.184184	\N	\N
LinJ.01.0050	LinJ.30.3430	0.284284	\N	\N
LinJ.01.0050	LinJ.31.1070	0.624625	\N	\N
LinJ.01.0050	LinJ.31.3260	0.444744	\N	\N
LinJ.01.0050	LinJ.32.3510	0.324324	\N	\N
LinJ.01.0050	LinJ.33.1010	0.16016	\N	\N
LinJ.01.0050	LinJ.33.1150	0.194194	\N	\N
LinJ.01.0050	LinJ.33.1410	0.167167	\N	\N
LinJ.01.0050	LinJ.33.1660	0.245245	\N	\N
LinJ.01.0050	LinJ.33.2470	0.286286	\N	\N
LinJ.01.0050	LinJ.33.2680	0.242242	\N	\N
LinJ.01.0050	LinJ.33.2860	0.708709	\N	\N
LinJ.01.0050	LinJ.34.0080	0.203203	\N	\N
LinJ.01.0050	LinJ.34.0150	0.194194	\N	\N
LinJ.01.0050	LinJ.34.0160	0.164164	\N	\N
LinJ.01.0050	LinJ.34.0590	0.324324	\N	\N
LinJ.01.0050	LinJ.34.0630	0.567568	\N	\N
LinJ.01.0050	LinJ.34.1110	0.348348	\N	\N
LinJ.01.0050	LinJ.34.3530	0.183183	\N	\N
LinJ.01.0050	LinJ.35.0050	0.371371	\N	\N
LinJ.01.0050	LinJ.35.0840	0.37037	\N	\N
LinJ.01.0050	LinJ.35.1230	0.216216	\N	\N
LinJ.01.0050	LinJ.35.1350	0.235235	\N	\N
LinJ.01.0050	LinJ.35.1420	0.283283	\N	\N
LinJ.01.0050	LinJ.35.2780	0.355355	\N	\N
LinJ.01.0050	LinJ.35.3390	0.156156	\N	\N
LinJ.01.0050	LinJ.35.3730	0.22022	\N	\N
LinJ.01.0050	LinJ.36.2480	0.178178	\N	\N
LinJ.01.0050	LinJ.36.2490	0.196196	\N	\N
LinJ.01.0050	LinJ.36.2790	0.258258	\N	\N
LinJ.01.0050	LinJ.36.3230	0.464464	\N	\N
LinJ.01.0050	LinJ.36.4180	0.317317	\N	\N
LinJ.01.0050	LinJ.36.5590	0.453453	\N	\N
LinJ.01.0050	LinJ.36.5630	0.196196	\N	\N
LinJ.01.0090	LinJ.04.0960	0.800801	\N	\N
LinJ.01.0090	LinJ.16.0560	0.8999	\N	\N
LinJ.01.0090	LinJ.22.1110	0.8999	\N	\N
LinJ.01.0090	LinJ.27.1970	0.8999	\N	\N
LinJ.01.0090	LinJ.28.0980	0.8999	\N	\N
LinJ.01.0090	LinJ.34.1110	0.8999	\N	\N
LinJ.01.0090	LinJ.35.3910	0.902903	\N	\N
LinJ.01.0110	LinJ.04.0440	0.279279	\N	\N
LinJ.01.0110	LinJ.05.0320	0.172172	\N	\N
LinJ.01.0110	LinJ.05.0350	0.168168	\N	\N
LinJ.01.0110	LinJ.05.0980	0.151151	\N	\N
LinJ.01.0110	LinJ.09.0070	0.22022	\N	\N
LinJ.01.0110	LinJ.11.0220	\N	0.702103	0
LinJ.01.0110	LinJ.11.0510	0.158158	\N	\N
LinJ.01.0110	LinJ.12.0200	0.252252	\N	\N
LinJ.01.0110	LinJ.18.0510	0.218218	\N	\N
LinJ.01.0110	LinJ.19.0540	0.285285	\N	\N
LinJ.01.0110	LinJ.21.0730	0.262262	\N	\N
LinJ.01.0110	LinJ.22.0220	\N	0.591138	0
LinJ.01.0110	LinJ.23.0980	0.154154	\N	\N
LinJ.01.0110	LinJ.25.1510	0.22022	\N	\N
LinJ.01.0110	LinJ.26.0180	0.248248	\N	\N
LinJ.01.0110	LinJ.26.0260	0.277277	\N	\N
LinJ.01.0110	LinJ.27.1950	0.168168	\N	\N
LinJ.01.0110	LinJ.34.1110	0.215215	\N	\N
LinJ.01.0110	LinJ.34.2710	0.163163	\N	\N
LinJ.01.0110	LinJ.34.4100	\N	0.555399	0
LinJ.01.0110	LinJ.35.1260	0.271271	\N	\N
LinJ.01.0110	LinJ.35.1350	0.231231	\N	\N
LinJ.01.0110	LinJ.35.3670	0.204204	\N	\N
LinJ.01.0110	LinJ.36.2270	\N	0.661408	0
LinJ.01.0110	LinJ.36.4670	\N	0.541562	0
LinJ.01.0140	LinJ.32.2540	\N	0.612467	-9.43
LinJ.01.0180	LinJ.04.1010	0.0360005	\N	\N
LinJ.01.0180	LinJ.07.1210	0.163163	\N	\N
LinJ.01.0180	LinJ.11.0710	0.454454	\N	\N
LinJ.01.0180	LinJ.15.0030	0.152152	\N	\N
LinJ.01.0180	LinJ.29.2310	0.156156	\N	\N
LinJ.01.0180	LinJ.33.0370	0.194545	\N	\N
LinJ.01.0180	LinJ.34.3000	0.21021	\N	\N
LinJ.01.0180	LinJ.35.0320	0.158158	\N	\N
LinJ.01.0180	LinJ.36.4390	0.201201	\N	\N
LinJ.01.0180	LinJ.36.5400	0.2002	\N	\N
LinJ.01.0180	LinJ.36.7280	0.219219	\N	\N
LinJ.01.0240	LinJ.14.0900	0.171171	\N	\N
LinJ.01.0240	LinJ.25.2130	0.213213	\N	\N
LinJ.01.0240	LinJ.28.0810	0.248248	\N	\N
LinJ.01.0240	LinJ.33.1800	0.204204	\N	\N
LinJ.01.0270	LinJ.05.0320	0.24068	\N	\N
LinJ.01.0270	LinJ.05.0350	0.793532	\N	\N
LinJ.01.0270	LinJ.16.1640	0.0815856	\N	\N
LinJ.01.0270	LinJ.27.0670	0.681685	\N	\N
LinJ.01.0270	LinJ.30.1070	0.0445146	\N	\N
LinJ.01.0270	LinJ.32.3510	0.378128	\N	\N
LinJ.01.0270	LinJ.33.1790	0.268301	\N	\N
LinJ.01.0270	LinJ.34.1370	0.0832764	\N	\N
LinJ.01.0280	LinJ.05.1060	0.171171	\N	\N
LinJ.01.0280	LinJ.18.0350	0.229229	\N	\N
LinJ.01.0280	LinJ.18.1360	0.222222	\N	\N
LinJ.01.0280	LinJ.21.2130	0.354354	\N	\N
LinJ.01.0280	LinJ.22.1060	0.192192	\N	\N
LinJ.01.0280	LinJ.24.0740	0.185185	\N	\N
LinJ.01.0280	LinJ.28.1430	0.316316	\N	\N
LinJ.01.0280	LinJ.28.2880	0.196196	\N	\N
LinJ.01.0280	LinJ.30.0650	0.216216	\N	\N
LinJ.01.0280	LinJ.30.1570	0.4004	\N	\N
LinJ.01.0280	LinJ.36.5160	0.354354	\N	\N
LinJ.01.0280	LinJ.36.5870	0.204204	\N	\N
LinJ.01.0330	LinJ.09.0770	0.16016	\N	\N
LinJ.01.0330	LinJ.09.0890	0.195195	\N	\N
LinJ.01.0330	LinJ.12.0490	0.186186	\N	\N
LinJ.01.0330	LinJ.13.1400	0.169169	\N	\N
LinJ.01.0330	LinJ.15.1500	0.166166	\N	\N
LinJ.01.0330	LinJ.20.0060	0.227227	\N	\N
LinJ.01.0330	LinJ.20.0280	0.222222	\N	\N
LinJ.01.0330	LinJ.20.1640	0.19019	\N	\N
LinJ.01.0330	LinJ.23.1460	0.169169	\N	\N
LinJ.01.0330	LinJ.25.1740	0.586587	\N	\N
LinJ.01.0330	LinJ.26.0630	0.164164	\N	\N
LinJ.01.0330	LinJ.27.1150	0.159159	\N	\N
LinJ.01.0330	LinJ.27.2430	0.15015	\N	\N
LinJ.01.0330	LinJ.28.0980	0.212212	\N	\N
LinJ.01.0330	LinJ.30.0210	0.188188	\N	\N
LinJ.01.0330	LinJ.30.0560	0.269269	\N	\N
LinJ.01.0330	LinJ.30.1180	0.571572	\N	\N
LinJ.01.0330	LinJ.30.2620	0.156156	\N	\N
LinJ.01.0330	LinJ.30.3620	0.351351	\N	\N
LinJ.01.0330	LinJ.32.0050	0.445445	\N	\N
LinJ.01.0330	LinJ.32.0080	0.189189	\N	\N
LinJ.01.0330	LinJ.32.1060	0.155155	\N	\N
LinJ.01.0330	LinJ.32.1160	0.177177	\N	\N
LinJ.01.0330	LinJ.32.3470	0.161161	\N	\N
LinJ.01.0330	LinJ.33.1790	0.202202	\N	\N
LinJ.01.0330	LinJ.34.0510	0.498498	\N	\N
LinJ.01.0330	LinJ.34.0670	0.173173	\N	\N
LinJ.01.0330	LinJ.34.3210	0.206206	\N	\N
LinJ.01.0330	LinJ.34.3220	0.153153	\N	\N
LinJ.01.0330	LinJ.34.3280	0.155155	\N	\N
LinJ.01.0330	LinJ.35.3900	0.166166	\N	\N
LinJ.01.0330	LinJ.35.5360	0.165325	\N	\N
LinJ.01.0330	LinJ.36.0950	0.152152	\N	\N
LinJ.01.0430	LinJ.06.0990	0.0849111	\N	\N
LinJ.01.0430	LinJ.28.2750	0.1511	\N	\N
LinJ.01.0430	LinJ.32.1960	0.168242	\N	\N
LinJ.01.0440	LinJ.03.0960	0.461461	\N	\N
LinJ.01.0440	LinJ.04.0460	0.695696	\N	\N
LinJ.01.0440	LinJ.04.0570	0.155155	\N	\N
LinJ.01.0440	LinJ.04.0760	0.202202	\N	\N
LinJ.01.0440	LinJ.04.0810	0.232938	\N	\N
LinJ.01.0440	LinJ.04.0950	0.637638	\N	\N
LinJ.01.0440	LinJ.05.0200	0.285285	\N	\N
LinJ.01.0440	LinJ.05.0460	0.164164	\N	\N
LinJ.01.0440	LinJ.05.0830	0.257257	\N	\N
LinJ.01.0440	LinJ.06.0410	0.655656	\N	\N
LinJ.01.0440	LinJ.06.0430	0.66967	\N	\N
LinJ.01.0440	LinJ.07.0550	0.667668	\N	\N
LinJ.01.0440	LinJ.07.0560	0.680681	\N	\N
LinJ.01.0440	LinJ.07.0760	0.664665	\N	\N
LinJ.01.0440	LinJ.08.0460	0.166166	\N	\N
LinJ.01.0440	LinJ.08.0570	0.258258	\N	\N
LinJ.01.0440	LinJ.09.0890	0.276276	\N	\N
LinJ.01.0440	LinJ.09.1020	0.298298	\N	\N
LinJ.01.0440	LinJ.09.1130	0.491491	\N	\N
LinJ.01.0440	LinJ.09.1140	0.172172	\N	\N
LinJ.01.0440	LinJ.10.0210	0.432432	\N	\N
LinJ.01.0440	LinJ.10.0310	0.235235	\N	\N
LinJ.01.0440	LinJ.11.0100	0.374374	\N	\N
LinJ.01.0440	LinJ.11.0410	0.279279	\N	\N
LinJ.01.0440	LinJ.11.0770	0.721722	\N	\N
LinJ.01.0440	LinJ.11.0900	0.473473	\N	\N
LinJ.01.0440	LinJ.11.0960	0.774775	\N	\N
LinJ.01.0440	LinJ.12.0230	0.241195	\N	\N
LinJ.01.0440	LinJ.12.0850	0.186186	\N	\N
LinJ.01.0440	LinJ.13.0450	0.702703	\N	\N
LinJ.01.0440	LinJ.13.1000	0.391391	\N	\N
LinJ.01.0440	LinJ.13.1130	0.468468	\N	\N
LinJ.01.0440	LinJ.13.1400	0.159159	\N	\N
LinJ.01.0440	LinJ.14.1350	0.331331	\N	\N
LinJ.01.0440	LinJ.15.0220	0.764765	\N	\N
LinJ.01.0440	LinJ.15.0270	0.287287	\N	\N
LinJ.01.0440	LinJ.15.1010	0.732733	\N	\N
LinJ.01.0440	LinJ.15.1060	0.752753	\N	\N
LinJ.01.0440	LinJ.15.1430	0.397397	\N	\N
LinJ.01.0440	LinJ.16.0150	0.637638	\N	\N
LinJ.01.0440	LinJ.16.0470	0.522523	\N	\N
LinJ.01.0440	LinJ.16.1470	0.267267	\N	\N
LinJ.01.0440	LinJ.17.0200	0.205205	\N	\N
LinJ.01.0440	LinJ.17.1350	0.455455	\N	\N
LinJ.01.0440	LinJ.17.1480	0.157157	\N	\N
LinJ.01.0440	LinJ.18.0630	0.702703	\N	\N
LinJ.01.0440	LinJ.18.0780	0.235235	\N	\N
LinJ.01.0440	LinJ.18.0830	0.18018	\N	\N
LinJ.01.0440	LinJ.18.1220	0.188188	\N	\N
LinJ.01.0440	LinJ.18.1230	0.217217	\N	\N
LinJ.01.0440	LinJ.18.1380	0.651652	\N	\N
LinJ.01.0440	LinJ.19.0050	0.572573	\N	\N
LinJ.01.0440	LinJ.19.0090	0.330956	\N	\N
LinJ.01.0440	LinJ.19.0310	0.3003	\N	\N
LinJ.01.0440	LinJ.19.0350	0.3003	\N	\N
LinJ.01.0440	LinJ.19.0390	0.721722	\N	\N
LinJ.01.0440	LinJ.19.0540	0.224224	\N	\N
LinJ.01.0440	LinJ.19.1010	0.411411	\N	\N
LinJ.01.0440	LinJ.19.1520	0.172172	\N	\N
LinJ.01.0440	LinJ.19.1590	0.203203	\N	\N
LinJ.01.0440	LinJ.20.0630	0.261261	\N	\N
LinJ.01.0440	LinJ.20.1640	0.47047	\N	\N
LinJ.01.0440	LinJ.21.0770	0.524525	\N	\N
LinJ.01.0440	LinJ.21.1290	0.692693	\N	\N
LinJ.01.0440	LinJ.21.2130	0.468468	\N	\N
LinJ.01.0440	LinJ.21.2150	0.767768	\N	\N
LinJ.01.0440	LinJ.22.0013	0.413413	\N	\N
LinJ.01.0440	LinJ.22.0540	0.18018	\N	\N
LinJ.01.0440	LinJ.22.1370	0.395395	\N	\N
LinJ.01.0440	LinJ.22.1390	0.262262	\N	\N
LinJ.01.0440	LinJ.23.0340	0.172172	\N	\N
LinJ.01.0440	LinJ.23.0790	0.18018	\N	\N
LinJ.01.0440	LinJ.24.0040	0.75976	\N	\N
LinJ.01.0440	LinJ.24.1550	0.173173	\N	\N
LinJ.01.0440	LinJ.24.1570	0.383383	\N	\N
LinJ.01.0440	LinJ.24.2150	0.243243	\N	\N
LinJ.01.0440	LinJ.24.2170	0.696697	\N	\N
LinJ.01.0440	LinJ.24.2300	0.656657	\N	\N
LinJ.01.0440	LinJ.25.0080	0.192192	\N	\N
LinJ.01.0440	LinJ.26.0020	0.387387	\N	\N
LinJ.01.0440	LinJ.26.0120	0.289289	\N	\N
LinJ.01.0440	LinJ.26.0150	0.827828	\N	\N
LinJ.01.0440	LinJ.26.0940	0.315315	\N	\N
LinJ.01.0440	LinJ.26.1920	0.411411	\N	\N
LinJ.01.0440	LinJ.27.1150	0.168168	\N	\N
LinJ.01.0440	LinJ.27.1300	0.551552	\N	\N
LinJ.01.0440	LinJ.27.1520	0.481481	\N	\N
LinJ.01.0440	LinJ.27.1610	0.568569	\N	\N
LinJ.01.0440	LinJ.27.2170	0.16016	\N	\N
LinJ.01.0440	LinJ.27.2260	0.357357	\N	\N
LinJ.01.0440	LinJ.28.2000	0.448542	\N	\N
LinJ.01.0440	LinJ.28.2480	0.218218	\N	\N
LinJ.01.0440	LinJ.28.2970	0.560561	\N	\N
LinJ.01.0440	LinJ.29.0060	0.3003	\N	\N
LinJ.01.0440	LinJ.29.2580	0.721722	\N	\N
LinJ.01.0440	LinJ.29.2970	0.702703	\N	\N
LinJ.01.0440	LinJ.30.0130	0.151151	\N	\N
LinJ.01.0440	LinJ.30.0490	0.46046	\N	\N
LinJ.01.0440	LinJ.30.0640	0.16016	\N	\N
LinJ.01.0440	LinJ.30.0940	0.161161	\N	\N
LinJ.01.0440	LinJ.30.1360	0.189189	\N	\N
LinJ.01.0440	LinJ.30.2590	0.202202	\N	\N
LinJ.01.0440	LinJ.30.3050	0.422422	\N	\N
LinJ.01.0440	LinJ.30.3170	0.223223	\N	\N
LinJ.01.0440	LinJ.30.3390	0.693694	\N	\N
LinJ.01.0440	LinJ.31.0200	0.254254	\N	\N
LinJ.01.0440	LinJ.31.1640	0.163163	\N	\N
LinJ.01.0440	LinJ.32.0440	0.760761	\N	\N
LinJ.01.0440	LinJ.32.0460	0.574575	\N	\N
LinJ.01.0440	LinJ.32.0720	0.326326	\N	\N
LinJ.01.0440	LinJ.32.0920	0.234234	\N	\N
LinJ.01.0440	LinJ.32.1060	0.187187	\N	\N
LinJ.01.0440	LinJ.32.3110	0.181181	\N	\N
LinJ.01.0440	LinJ.32.3320	0.542543	\N	\N
LinJ.01.0440	LinJ.32.3340	0.183183	\N	\N
LinJ.01.0440	LinJ.33.1150	0.332332	\N	\N
LinJ.01.0440	LinJ.33.1430	0.452452	\N	\N
LinJ.01.0440	LinJ.33.1970	0.281281	\N	\N
LinJ.01.0440	LinJ.33.2020	0.301301	\N	\N
LinJ.01.0440	LinJ.33.2880	0.468468	\N	\N
LinJ.01.0440	LinJ.34.0370	0.417616	\N	\N
LinJ.01.0440	LinJ.34.0890	0.29029	\N	\N
LinJ.01.0440	LinJ.34.0940	0.321321	\N	\N
LinJ.01.0440	LinJ.34.1110	0.438438	\N	\N
LinJ.01.0440	LinJ.34.2110	0.227227	\N	\N
LinJ.01.0440	LinJ.34.2620	0.61962	\N	\N
LinJ.01.0440	LinJ.34.2730	0.541542	\N	\N
LinJ.01.0440	LinJ.34.3440	0.52953	\N	\N
LinJ.01.0440	LinJ.34.4120	0.484484	\N	\N
LinJ.01.0440	LinJ.34.4290	0.178178	\N	\N
LinJ.01.0440	LinJ.34.4390	0.15015	\N	\N
LinJ.01.0440	LinJ.35.0400	0.768769	\N	\N
LinJ.01.0440	LinJ.35.0410	0.772773	\N	\N
LinJ.01.0440	LinJ.35.0600	0.745746	\N	\N
LinJ.01.0440	LinJ.35.1350	0.157157	\N	\N
LinJ.01.0440	LinJ.35.1420	0.355355	\N	\N
LinJ.01.0440	LinJ.35.1450	0.54955	\N	\N
LinJ.01.0440	LinJ.35.1880	0.873874	\N	\N
LinJ.01.0440	LinJ.35.1890	0.845846	\N	\N
LinJ.01.0440	LinJ.35.2200	0.306306	\N	\N
LinJ.01.0440	LinJ.35.2230	0.656657	\N	\N
LinJ.01.0440	LinJ.35.3590	0.207207	\N	\N
LinJ.01.0440	LinJ.35.4200	0.208208	\N	\N
LinJ.01.0440	LinJ.35.5200	0.248248	\N	\N
LinJ.01.0440	LinJ.35.5360	0.325671	\N	\N
LinJ.01.0440	LinJ.36.0210	0.316316	\N	\N
LinJ.01.0440	LinJ.36.0340	0.154154	\N	\N
LinJ.01.0440	LinJ.36.0660	0.332332	\N	\N
LinJ.01.0440	LinJ.36.0950	0.191191	\N	\N
LinJ.01.0440	LinJ.36.0990	0.61962	\N	\N
LinJ.01.0440	LinJ.36.1000	0.645646	\N	\N
LinJ.01.0440	LinJ.36.1050	0.644645	\N	\N
LinJ.01.0440	LinJ.36.1490	0.364364	\N	\N
LinJ.01.0440	LinJ.36.2070	0.226226	\N	\N
LinJ.01.0440	LinJ.36.2300	0.217217	\N	\N
LinJ.01.0440	LinJ.36.3150	0.189189	\N	\N
LinJ.01.0440	LinJ.36.3220	0.347347	\N	\N
LinJ.01.0440	LinJ.36.4030	0.234234	\N	\N
LinJ.01.0440	LinJ.36.4070	0.565566	\N	\N
LinJ.01.0440	LinJ.36.4100	0.3003	\N	\N
LinJ.01.0440	LinJ.36.4880	0.421421	\N	\N
LinJ.01.0440	LinJ.36.5160	0.288288	\N	\N
LinJ.01.0440	LinJ.36.5350	0.665666	\N	\N
LinJ.01.0440	LinJ.36.5870	0.187187	\N	\N
LinJ.01.0440	LinJ.36.6680	0.52953	\N	\N
LinJ.01.0470	LinJ.02.0680	0.292292	\N	\N
LinJ.01.0470	LinJ.03.0150	0.163163	\N	\N
LinJ.01.0470	LinJ.03.0550	0.225784	\N	\N
LinJ.01.0470	LinJ.03.0590	0.297297	\N	\N
LinJ.01.0470	LinJ.05.1200	0.25025	\N	\N
LinJ.01.0470	LinJ.06.1330	0.154154	\N	\N
LinJ.01.0470	LinJ.07.0420	0.339339	\N	\N
LinJ.01.0470	LinJ.07.1320	0.326326	\N	\N
LinJ.01.0470	LinJ.08.1040	0.152152	\N	\N
LinJ.01.0470	LinJ.09.0070	0.245245	\N	\N
LinJ.01.0470	LinJ.09.1500	0.168168	\N	\N
LinJ.01.0470	LinJ.10.0560	0.444444	\N	\N
LinJ.01.0470	LinJ.10.0610	0.162162	\N	\N
LinJ.01.0470	LinJ.11.0040	0.182182	\N	\N
LinJ.01.0470	LinJ.11.0510	0.224224	\N	\N
LinJ.01.0470	LinJ.12.0007	0.270863	\N	\N
LinJ.01.0470	LinJ.14.1240	0.362362	\N	\N
LinJ.01.0470	LinJ.14.1400	0.35035	\N	\N
LinJ.01.0470	LinJ.15.0440	0.409409	\N	\N
LinJ.01.0470	LinJ.15.1050	0.156156	\N	\N
LinJ.01.0470	LinJ.16.0550	0.304304	\N	\N
LinJ.01.0470	LinJ.16.0580	0.36036	\N	\N
LinJ.01.0470	LinJ.16.0590	0.312312	\N	\N
LinJ.01.0470	LinJ.16.0760	0.169169	\N	\N
LinJ.01.0470	LinJ.17.0660	0.176176	\N	\N
LinJ.01.0470	LinJ.17.0870	0.208208	\N	\N
LinJ.01.0470	LinJ.18.0450	0.459459	\N	\N
LinJ.01.0470	LinJ.18.0580	0.175175	\N	\N
LinJ.01.0470	LinJ.18.0990	0.379379	\N	\N
LinJ.01.0470	LinJ.19.0800	0.195195	\N	\N
LinJ.01.0470	LinJ.20.0850	0.286286	\N	\N
LinJ.01.0470	LinJ.21.0300	0.266266	\N	\N
LinJ.01.0470	LinJ.21.0310	0.268268	\N	\N
LinJ.01.0470	LinJ.21.0700	0.277277	\N	\N
LinJ.01.0470	LinJ.21.0890	0.538539	\N	\N
LinJ.01.0470	LinJ.22.0013	0.323323	\N	\N
LinJ.01.0470	LinJ.22.1060	0.216216	\N	\N
LinJ.01.0470	LinJ.23.1800	0.151151	\N	\N
LinJ.01.0470	LinJ.24.1700	0.452452	\N	\N
LinJ.01.0470	LinJ.24.2110	0.209209	\N	\N
LinJ.01.0470	LinJ.25.0120	0.185185	\N	\N
LinJ.01.0470	LinJ.25.1160	0.235235	\N	\N
LinJ.01.0470	LinJ.25.1510	0.173173	\N	\N
